"typeID","typeName","categoryID","categoryName","groupID","groupName","primaryIndex","subIndex"
27143,"Zainou 'Gypsy' CPU Management EE-601",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27142,"Zainou 'Gypsy' CPU Management EE-605",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27131,"Zainou 'Gypsy' Signature Analysis SA-701",20,"Implant",1228,"Cyber Targeting","Consumer Price Index","Implants"
27130,"Zainou 'Gypsy' Signature Analysis SA-705",20,"Implant",1228,"Cyber Targeting","Consumer Price Index","Implants"
27129,"Zainou 'Gypsy' Electronics Upgrades EU-601",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27128,"Zainou 'Gypsy' Electronics Upgrades EU-605",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27127,"Inherent Implants 'Squire' Power Grid Management EG-601",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27126,"Inherent Implants 'Squire' Power Grid Management EG-605",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27125,"Inherent Implants 'Squire' Energy Grid Upgrades EU-701",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27124,"Inherent Implants 'Squire' Energy Grid Upgrades EU-705",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27123,"Inherent Implants 'Squire' Energy Pulse Weapons EP-701",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27122,"Inherent Implants 'Squire' Energy Pulse Weapons EP-705",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27121,"Inherent Implants 'Squire' Capacitor Emission Systems ES-705",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27120,"Inherent Implants 'Squire' Capacitor Emission Systems ES-701",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27119,"Inherent Implants 'Squire' Capacitor Systems Operation EO-601",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27118,"Inherent Implants 'Squire' Capacitor Systems Operation EO-605",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27117,"Inherent Implants 'Squire' Capacitor Management EM-801",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27116,"Inherent Implants 'Squire' Capacitor Management EM-805",20,"Implant",741,"Cyber Engineering","Consumer Price Index","Implants"
27115,"Eifyr and Co. 'Rogue' Warp Drive Speed WS-605",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27114,"Eifyr and Co. 'Rogue' Warp Drive Speed WS-615",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27113,"Eifyr and Co. 'Rogue' Warp Drive Operation WD-602",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27112,"Eifyr and Co. 'Rogue' Warp Drive Operation WD-610",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27111,"Eifyr and Co. 'Rogue' Afterburner AB-602",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27110,"Eifyr and Co. 'Rogue' Afterburner AB-610",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27109,"Zainou 'Snapshot' Heavy Assault Missiles AM-703",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27108,"Zainou 'Snapshot' Light Missiles LM-903",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27107,"Zainou 'Gnome' Shield Operation SP-901",20,"Implant",749,"Cyber Shields","Consumer Price Index","Implants"
27106,"Zainou 'Gnome' Shield Emission Systems SE-801",20,"Implant",749,"Cyber Shields","Consumer Price Index","Implants"
27105,"Zainou 'Gnome' Shield Management SM-701",20,"Implant",749,"Cyber Shields","Consumer Price Index","Implants"
27104,"Zainou 'Gnome' Shield Upgrades SU-601",20,"Implant",749,"Cyber Shields","Consumer Price Index","Implants"
27103,"Inherent Implants 'Yeti' Ice Harvesting IH-1001",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
27102,"Inherent Implants 'Highwall' Mining MX-1001",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
27101,"Eifyr and Co. 'Rogue' Acceleration Control AC-601",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27100,"Eifyr and Co. 'Rogue' High Speed Maneuvering HS-901",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27099,"Eifyr and Co. 'Rogue' Evasive Maneuvering EM-701",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27098,"Eifyr and Co. 'Rogue' Fuel Conservation FC-801",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27097,"Eifyr and Co. 'Rogue' Navigation NN-601",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
27096,"Zainou 'Deadeye' Rapid Launch RL-1001",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27095,"Zainou 'Deadeye' Target Navigation Prediction TN-901",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27094,"Zainou 'Deadeye' Guided Missile Precision GP-801",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27093,"Zainou 'Deadeye' Missile Projection MP-701",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27092,"Zainou 'Deadeye' Missile Bombardment MB-701",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27091,"Zainou 'Gnome' Launcher CPU Efficiency LE-601",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
27090,"Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1001",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27089,"Zainou 'Deadeye' Large Hybrid Turret LH-1001",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27088,"Inherent Implants 'Lancer' Large Energy Turret LE-1001",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27087,"Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-801",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27086,"Zainou 'Deadeye' Medium Hybrid Turret MH-801",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27085,"Inherent Implants 'Lancer' Medium Energy Turret ME-801",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27084,"Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-601",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27083,"Zainou 'Deadeye' Small Hybrid Turret SH-601",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27082,"Inherent Implants 'Lancer' Small Energy Turret SE-601",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27081,"Eifyr and Co. 'Gunslinger' Surgical Strike SS-901",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27080,"Zainou 'Gnome' Weapon Upgrades WU-1001",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27079,"Inherent Implants 'Lancer' Controlled Bursts CB-701",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27078,"Zainou 'Deadeye' Trajectory Analysis TA-701",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27077,"Inherent Implants 'Lancer' Gunnery RF-901",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27076,"Zainou 'Deadeye' Sharpshooter ST-901",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
21890,"Skirmish Command Mindlink",20,"Implant",744,"Cyber Leadership","Consumer Price Index","Implants"
21889,"Information Command Mindlink",20,"Implant",744,"Cyber Leadership","Consumer Price Index","Implants"
21888,"Shield Command Mindlink",20,"Implant",744,"Cyber Leadership","Consumer Price Index","Implants"
21606,"Inherent Implants 'Noble' Hull Upgrades HG-1008",20,"Implant",738,"Cyber Armor","Consumer Price Index","Implants"
22137,"Mid-grade Talisman Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22136,"Mid-grade Talisman Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22135,"Mid-grade Talisman Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22134,"Mid-grade Talisman Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22133,"Mid-grade Talisman Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22131,"Mid-grade Talisman Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22130,"Mid-grade Snake Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22129,"Mid-grade Snake Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22128,"Mid-grade Snake Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22127,"Mid-grade Snake Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22126,"Mid-grade Snake Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22125,"Mid-grade Snake Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22124,"Mid-grade Amulet Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22123,"Mid-grade Amulet Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22122,"Mid-grade Amulet Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22121,"Mid-grade Amulet Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22120,"Mid-grade Amulet Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22119,"Mid-grade Amulet Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22118,"Mid-grade Halo Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22117,"Mid-grade Halo Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22116,"Mid-grade Halo Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22115,"Mid-grade Halo Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22114,"Mid-grade Halo Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22113,"Mid-grade Halo Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22112,"Mid-grade Crystal Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22111,"Mid-grade Crystal Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22110,"Mid-grade Crystal Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22109,"Mid-grade Crystal Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22108,"Mid-grade Crystal Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22107,"Mid-grade Crystal Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
22760,"Imperial Special Ops Field Enhancer - Standard",20,"Implant",783,"Cyber X Specials","Consumer Price Index","Implants"
22715,"Republic Special Ops Field Enhancer - Gamma",20,"Implant",783,"Cyber X Specials","Consumer Price Index","Implants"
22571,"Inherent Implants 'Yeti' Ice Harvesting IH-1005",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
22570,"Inherent Implants 'Yeti' Ice Harvesting IH-1003",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
22559,"Mining Foreman Mindlink",20,"Implant",744,"Cyber Leadership","Consumer Price Index","Implants"
22535,"Inherent Implants 'Highwall' Mining MX-1005",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
22534,"Inherent Implants 'Highwall' Mining MX-1003",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
24669,"Shaqil's Speed Enhancer",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
24663,"Zor's Custom Navigation Hyper-Link",20,"Implant",747,"Cyber Navigation","Consumer Price Index","Implants"
24642,"Zainou 'Gnome' Launcher CPU Efficiency LE-605",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
24641,"Zainou 'Gnome' Launcher CPU Efficiency LE-603",20,"Implant",746,"Cyber Missile","Consumer Price Index","Implants"
25548,"Eifyr and Co. 'Alchemist' Neurotoxin Recovery NR-1005",20,"Implant",1231,"Cyber Biology","Consumer Price Index","Implants"
25547,"Eifyr and Co. 'Alchemist' Neurotoxin Recovery NR-1003",20,"Implant",1231,"Cyber Biology","Consumer Price Index","Implants"
25546,"Eifyr and Co. 'Alchemist' Neurotoxin Control NC-905",20,"Implant",1231,"Cyber Biology","Consumer Price Index","Implants"
25545,"Eifyr and Co. 'Alchemist' Neurotoxin Control NC-903",20,"Implant",1231,"Cyber Biology","Consumer Price Index","Implants"
25868,"Pashan's Turret Customization Mindlink",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
25867,"Pashan's Turret Handling Mindlink",20,"Implant",742,"Cyber Gunnery","Consumer Price Index","Implants"
27180,"Zainou 'Beancounter' Research RR-601",20,"Implant",748,"Cyber Science","Consumer Price Index","Implants"
27179,"Zainou 'Beancounter' Research RR-605",20,"Implant",748,"Cyber Science","Consumer Price Index","Implants"
27178,"Zainou 'Beancounter' Science SC-803",20,"Implant",748,"Cyber Science","Consumer Price Index","Implants"
27177,"Zainou 'Beancounter' Research RR-603",20,"Implant",748,"Cyber Science","Consumer Price Index","Implants"
27176,"Zainou 'Beancounter' Metallurgy MY-703",20,"Implant",748,"Cyber Science","Consumer Price Index","Implants"
27175,"Zainou 'Beancounter' Reprocessing RX-801",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
27174,"Zainou 'Beancounter' Reprocessing RX-804",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
27171,"Zainou 'Beancounter' Industry BX-804",20,"Implant",743,"Cyber Production","Consumer Price Index","Implants"
27170,"Zainou 'Beancounter' Industry BX-801",20,"Implant",743,"Cyber Production","Consumer Price Index","Implants"
27169,"Zainou 'Beancounter' Reprocessing RX-802",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
27167,"Zainou 'Beancounter' Industry BX-802",20,"Implant",743,"Cyber Production","Consumer Price Index","Implants"
27151,"Inherent Implants 'Highwall' Mining Upgrades MU-1001",20,"Implant",1229,"Cyber Resource Processing","Consumer Price Index","Implants"
28797,"Mid-grade Nomad Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28796,"Mid-grade Nomad Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28795,"Mid-grade Centurion Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28794,"Mid-grade Centurion Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28793,"Mid-grade Centurion Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28792,"Mid-grade Centurion Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28791,"Mid-grade Centurion Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28790,"Mid-grade Centurion Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28819,"Mid-grade Edge Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28818,"Mid-grade Edge Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28817,"Mid-grade Edge Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28816,"Mid-grade Edge Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28815,"Mid-grade Edge Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28814,"Mid-grade Edge Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28813,"Mid-grade Virtue Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28812,"Mid-grade Virtue Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28811,"Mid-grade Virtue Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28810,"Mid-grade Virtue Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28809,"Mid-grade Virtue Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28808,"Mid-grade Virtue Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28807,"Mid-grade Harvest Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
28806,"Mid-grade Harvest Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31979,"High-grade Jackal Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31978,"High-grade Jackal Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31977,"High-grade Jackal Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31976,"High-grade Jackal Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31975,"High-grade Jackal Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31974,"High-grade Jackal Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31973,"High-grade Spur Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31972,"High-grade Spur Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31971,"High-grade Spur Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31970,"High-grade Spur Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31969,"High-grade Spur Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31968,"High-grade Spur Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31967,"High-grade Talon Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31966,"High-grade Talon Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31965,"High-grade Talon Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31964,"High-grade Talon Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31963,"High-grade Talon Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31962,"High-grade Talon Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31959,"High-grade Grail Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31958,"High-grade Grail Gamma",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31957,"High-grade Grail Epsilon",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31956,"High-grade Grail Delta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31955,"High-grade Grail Beta",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
31954,"High-grade Grail Alpha",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
32125,"Low-grade Talon Omega",20,"Implant",300,"Cyberimplant","Consumer Price Index","Implants"
